id,sensor__sensor_id,sensor__sensor_name,value,unit,timestamp
4487,sensor_spo2,SPO2,98.2,%,2025-04-12 05:57:00
4488,sensor_heart,Nhịp Tim,98.0,BPM,2025-04-12 05:57:00
4489,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 06:02:00
4490,sensor_spo2,SPO2,98.7,%,2025-04-12 06:02:00
4491,sensor_heart,Nhịp Tim,94.3,BPM,2025-04-12 06:02:00
4492,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 06:07:00
4493,sensor_spo2,SPO2,97.6,%,2025-04-12 06:07:00
4494,sensor_heart,Nhịp Tim,75.8,BPM,2025-04-12 06:07:00
4495,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-12 06:12:00
4496,sensor_spo2,SPO2,98.9,%,2025-04-12 06:12:00
4497,sensor_heart,Nhịp Tim,66.5,BPM,2025-04-12 06:12:00
4498,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 06:17:00
4499,sensor_spo2,SPO2,98.2,%,2025-04-12 06:17:00
4500,sensor_heart,Nhịp Tim,99.5,BPM,2025-04-12 06:17:00
4501,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-12 06:22:00
4502,sensor_spo2,SPO2,97.5,%,2025-04-12 06:22:00
4503,sensor_heart,Nhịp Tim,80.9,BPM,2025-04-12 06:22:00
4504,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-12 06:27:00
4505,sensor_spo2,SPO2,97.9,%,2025-04-12 06:27:00
4506,sensor_heart,Nhịp Tim,89.0,BPM,2025-04-12 06:27:00
4507,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 06:32:00
4508,sensor_spo2,SPO2,97.5,%,2025-04-12 06:32:00
4509,sensor_heart,Nhịp Tim,69.1,BPM,2025-04-12 06:32:00
4510,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-12 06:37:00
4511,sensor_spo2,SPO2,96.3,%,2025-04-12 06:37:00
4512,sensor_heart,Nhịp Tim,78.1,BPM,2025-04-12 06:37:00
4513,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-12 06:42:00
4514,sensor_spo2,SPO2,96.8,%,2025-04-12 06:42:00
4515,sensor_heart,Nhịp Tim,78.6,BPM,2025-04-12 06:42:00
4516,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-12 06:47:00
4517,sensor_spo2,SPO2,95.4,%,2025-04-12 06:47:00
4518,sensor_heart,Nhịp Tim,66.7,BPM,2025-04-12 06:47:00
4519,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-12 06:52:00
4520,sensor_spo2,SPO2,99.1,%,2025-04-12 06:52:00
4521,sensor_heart,Nhịp Tim,63.8,BPM,2025-04-12 06:52:00
4522,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-12 06:57:00
4523,sensor_spo2,SPO2,98.4,%,2025-04-12 06:57:00
4524,sensor_heart,Nhịp Tim,91.4,BPM,2025-04-12 06:57:00
4525,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-12 07:02:00
4526,sensor_spo2,SPO2,96.1,%,2025-04-12 07:02:00
4527,sensor_heart,Nhịp Tim,65.8,BPM,2025-04-12 07:02:00
4528,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-12 07:07:00
4529,sensor_spo2,SPO2,96.5,%,2025-04-12 07:07:00
4530,sensor_heart,Nhịp Tim,62.9,BPM,2025-04-12 07:07:00
4531,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-12 07:12:00
4532,sensor_spo2,SPO2,96.1,%,2025-04-12 07:12:00
4533,sensor_heart,Nhịp Tim,68.9,BPM,2025-04-12 07:12:00
4534,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-12 07:17:00
4535,sensor_spo2,SPO2,95.8,%,2025-04-12 07:17:00
4536,sensor_heart,Nhịp Tim,99.0,BPM,2025-04-12 07:17:00
4537,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-12 07:22:00
4538,sensor_spo2,SPO2,97.7,%,2025-04-12 07:22:00
4539,sensor_heart,Nhịp Tim,79.0,BPM,2025-04-12 07:22:00
4540,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-12 07:27:00
4541,sensor_spo2,SPO2,97.3,%,2025-04-12 07:27:00
4542,sensor_heart,Nhịp Tim,86.7,BPM,2025-04-12 07:27:00
4543,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-12 07:32:00
4544,sensor_spo2,SPO2,97.8,%,2025-04-12 07:32:00
4545,sensor_heart,Nhịp Tim,75.7,BPM,2025-04-12 07:32:00
4546,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-12 07:37:00
4547,sensor_spo2,SPO2,98.9,%,2025-04-12 07:37:00
4548,sensor_heart,Nhịp Tim,70.5,BPM,2025-04-12 07:37:00
4549,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-12 07:42:00
4550,sensor_spo2,SPO2,97.5,%,2025-04-12 07:42:00
4551,sensor_heart,Nhịp Tim,70.0,BPM,2025-04-12 07:42:00
4552,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-12 07:47:00
4553,sensor_spo2,SPO2,99.8,%,2025-04-12 07:47:00
4554,sensor_heart,Nhịp Tim,66.8,BPM,2025-04-12 07:47:00
4555,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-12 07:52:00
4556,sensor_spo2,SPO2,97.0,%,2025-04-12 07:52:00
4557,sensor_heart,Nhịp Tim,86.1,BPM,2025-04-12 07:52:00
4558,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-12 07:57:00
4559,sensor_spo2,SPO2,96.6,%,2025-04-12 07:57:00
4560,sensor_heart,Nhịp Tim,92.0,BPM,2025-04-12 07:57:00
4561,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-12 08:02:00
4562,sensor_spo2,SPO2,96.6,%,2025-04-12 08:02:00
4563,sensor_heart,Nhịp Tim,62.6,BPM,2025-04-12 08:02:00
4564,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-12 08:07:00
4565,sensor_spo2,SPO2,95.9,%,2025-04-12 08:07:00
4566,sensor_heart,Nhịp Tim,96.5,BPM,2025-04-12 08:07:00
4567,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-12 08:12:00
4568,sensor_spo2,SPO2,99.0,%,2025-04-12 08:12:00
4569,sensor_heart,Nhịp Tim,79.1,BPM,2025-04-12 08:12:00
4570,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-12 08:17:00
4571,sensor_spo2,SPO2,99.5,%,2025-04-12 08:17:00
4572,sensor_heart,Nhịp Tim,75.3,BPM,2025-04-12 08:17:00
4573,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-12 08:22:00
4574,sensor_spo2,SPO2,95.4,%,2025-04-12 08:22:00
4575,sensor_heart,Nhịp Tim,99.6,BPM,2025-04-12 08:22:00
4576,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-12 08:27:00
4577,sensor_spo2,SPO2,97.4,%,2025-04-12 08:27:00
4578,sensor_heart,Nhịp Tim,92.5,BPM,2025-04-12 08:27:00
4579,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-12 08:32:00
4580,sensor_spo2,SPO2,95.9,%,2025-04-12 08:32:00
4581,sensor_heart,Nhịp Tim,91.9,BPM,2025-04-12 08:32:00
4582,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-12 08:37:00
4583,sensor_spo2,SPO2,98.6,%,2025-04-12 08:37:00
4584,sensor_heart,Nhịp Tim,63.2,BPM,2025-04-12 08:37:00
4585,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 08:42:00
4586,sensor_spo2,SPO2,98.7,%,2025-04-12 08:42:00
4587,sensor_heart,Nhịp Tim,62.7,BPM,2025-04-12 08:42:00
4588,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 08:47:00
4589,sensor_spo2,SPO2,97.6,%,2025-04-12 08:47:00
4590,sensor_heart,Nhịp Tim,67.0,BPM,2025-04-12 08:47:00
4591,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-12 08:52:00
4592,sensor_spo2,SPO2,95.1,%,2025-04-12 08:52:00
4593,sensor_heart,Nhịp Tim,94.4,BPM,2025-04-12 08:52:00
4594,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-12 08:57:00
4595,sensor_spo2,SPO2,96.7,%,2025-04-12 08:57:00
4596,sensor_heart,Nhịp Tim,65.2,BPM,2025-04-12 08:57:00
4597,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 09:02:00
4598,sensor_spo2,SPO2,96.0,%,2025-04-12 09:02:00
4599,sensor_heart,Nhịp Tim,65.4,BPM,2025-04-12 09:02:00
4600,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-12 09:07:00
4601,sensor_spo2,SPO2,95.1,%,2025-04-12 09:07:00
4602,sensor_heart,Nhịp Tim,97.9,BPM,2025-04-12 09:07:00
4603,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-12 09:12:00
4604,sensor_spo2,SPO2,95.6,%,2025-04-12 09:12:00
4605,sensor_heart,Nhịp Tim,79.5,BPM,2025-04-12 09:12:00
4606,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-12 09:17:00
4607,sensor_spo2,SPO2,97.5,%,2025-04-12 09:17:00
4608,sensor_heart,Nhịp Tim,82.4,BPM,2025-04-12 09:17:00
4609,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-12 09:22:00
4610,sensor_spo2,SPO2,98.1,%,2025-04-12 09:22:00
4611,sensor_heart,Nhịp Tim,72.0,BPM,2025-04-12 09:22:00
4612,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-12 09:27:00
4613,sensor_spo2,SPO2,95.7,%,2025-04-12 09:27:00
4614,sensor_heart,Nhịp Tim,82.5,BPM,2025-04-12 09:27:00
4615,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-12 09:32:00
4616,sensor_spo2,SPO2,99.8,%,2025-04-12 09:32:00
4617,sensor_heart,Nhịp Tim,74.5,BPM,2025-04-12 09:32:00
4618,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 09:37:00
4619,sensor_spo2,SPO2,97.8,%,2025-04-12 09:37:00
4620,sensor_heart,Nhịp Tim,80.9,BPM,2025-04-12 09:37:00
4621,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 09:42:00
4622,sensor_spo2,SPO2,96.9,%,2025-04-12 09:42:00
4623,sensor_heart,Nhịp Tim,83.2,BPM,2025-04-12 09:42:00
4624,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-12 09:47:00
4625,sensor_spo2,SPO2,99.6,%,2025-04-12 09:47:00
4626,sensor_heart,Nhịp Tim,83.9,BPM,2025-04-12 09:47:00
4627,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 09:52:00
4628,sensor_spo2,SPO2,97.2,%,2025-04-12 09:52:00
4629,sensor_heart,Nhịp Tim,89.2,BPM,2025-04-12 09:52:00
4630,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-12 09:57:00
4631,sensor_spo2,SPO2,98.7,%,2025-04-12 09:57:00
4632,sensor_heart,Nhịp Tim,85.5,BPM,2025-04-12 09:57:00
4633,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 10:02:00
4634,sensor_spo2,SPO2,96.2,%,2025-04-12 10:02:00
4635,sensor_heart,Nhịp Tim,90.5,BPM,2025-04-12 10:02:00
4636,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-12 10:07:00
4637,sensor_spo2,SPO2,98.4,%,2025-04-12 10:07:00
4638,sensor_heart,Nhịp Tim,77.3,BPM,2025-04-12 10:07:00
4639,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-12 10:12:00
4640,sensor_spo2,SPO2,98.9,%,2025-04-12 10:12:00
4641,sensor_heart,Nhịp Tim,86.8,BPM,2025-04-12 10:12:00
4642,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 10:17:00
4643,sensor_spo2,SPO2,99.8,%,2025-04-12 10:17:00
4644,sensor_heart,Nhịp Tim,65.5,BPM,2025-04-12 10:17:00
4645,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-12 10:22:00
4646,sensor_spo2,SPO2,99.1,%,2025-04-12 10:22:00
4647,sensor_heart,Nhịp Tim,71.3,BPM,2025-04-12 10:22:00
4648,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-12 10:27:00
4649,sensor_spo2,SPO2,95.3,%,2025-04-12 10:27:00
4650,sensor_heart,Nhịp Tim,87.4,BPM,2025-04-12 10:27:00
4651,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 10:32:00
4652,sensor_spo2,SPO2,96.8,%,2025-04-12 10:32:00
4653,sensor_heart,Nhịp Tim,72.8,BPM,2025-04-12 10:32:00
4654,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-12 10:37:00
4655,sensor_spo2,SPO2,97.5,%,2025-04-12 10:37:00
4656,sensor_heart,Nhịp Tim,79.5,BPM,2025-04-12 10:37:00
4657,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 10:42:00
4658,sensor_spo2,SPO2,97.4,%,2025-04-12 10:42:00
4659,sensor_heart,Nhịp Tim,98.4,BPM,2025-04-12 10:42:00
4660,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-12 10:47:00
4661,sensor_spo2,SPO2,97.7,%,2025-04-12 10:47:00
4662,sensor_heart,Nhịp Tim,94.3,BPM,2025-04-12 10:47:00
4663,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 10:52:00
4664,sensor_spo2,SPO2,97.3,%,2025-04-12 10:52:00
4665,sensor_heart,Nhịp Tim,80.4,BPM,2025-04-12 10:52:00
4666,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 10:57:00
4667,sensor_spo2,SPO2,99.6,%,2025-04-12 10:57:00
4668,sensor_heart,Nhịp Tim,83.3,BPM,2025-04-12 10:57:00
4669,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-12 11:02:00
4670,sensor_spo2,SPO2,99.9,%,2025-04-12 11:02:00
4671,sensor_heart,Nhịp Tim,64.5,BPM,2025-04-12 11:02:00
4672,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-12 11:07:00
4673,sensor_spo2,SPO2,98.5,%,2025-04-12 11:07:00
4674,sensor_heart,Nhịp Tim,78.9,BPM,2025-04-12 11:07:00
4675,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 11:12:00
4676,sensor_spo2,SPO2,98.8,%,2025-04-12 11:12:00
4677,sensor_heart,Nhịp Tim,68.6,BPM,2025-04-12 11:12:00
4678,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-12 11:17:00
4679,sensor_spo2,SPO2,95.1,%,2025-04-12 11:17:00
4680,sensor_heart,Nhịp Tim,95.6,BPM,2025-04-12 11:17:00
4681,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 11:22:00
4682,sensor_spo2,SPO2,95.5,%,2025-04-12 11:22:00
4683,sensor_heart,Nhịp Tim,79.8,BPM,2025-04-12 11:22:00
4684,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 11:27:00
4685,sensor_spo2,SPO2,98.5,%,2025-04-12 11:27:00
4686,sensor_heart,Nhịp Tim,75.0,BPM,2025-04-12 11:27:00
4687,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-12 11:32:00
4688,sensor_spo2,SPO2,97.8,%,2025-04-12 11:32:00
4689,sensor_heart,Nhịp Tim,79.4,BPM,2025-04-12 11:32:00
4690,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-12 11:37:00
4691,sensor_spo2,SPO2,96.8,%,2025-04-12 11:37:00
4692,sensor_heart,Nhịp Tim,67.3,BPM,2025-04-12 11:37:00
4693,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 11:42:00
4694,sensor_spo2,SPO2,98.2,%,2025-04-12 11:42:00
4695,sensor_heart,Nhịp Tim,69.5,BPM,2025-04-12 11:42:00
4696,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 11:47:00
4697,sensor_spo2,SPO2,97.4,%,2025-04-12 11:47:00
4698,sensor_heart,Nhịp Tim,96.8,BPM,2025-04-12 11:47:00
4699,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-12 11:52:00
4700,sensor_spo2,SPO2,98.6,%,2025-04-12 11:52:00
4701,sensor_heart,Nhịp Tim,66.3,BPM,2025-04-12 11:52:00
4702,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-12 11:57:00
4703,sensor_spo2,SPO2,98.2,%,2025-04-12 11:57:00
4704,sensor_heart,Nhịp Tim,76.4,BPM,2025-04-12 11:57:00
4705,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 12:02:00
4706,sensor_spo2,SPO2,99.4,%,2025-04-12 12:02:00
4707,sensor_heart,Nhịp Tim,82.6,BPM,2025-04-12 12:02:00
4708,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 12:07:00
4709,sensor_spo2,SPO2,97.1,%,2025-04-12 12:07:00
4710,sensor_heart,Nhịp Tim,80.1,BPM,2025-04-12 12:07:00
4711,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-12 12:12:00
4712,sensor_spo2,SPO2,96.9,%,2025-04-12 12:12:00
4713,sensor_heart,Nhịp Tim,83.4,BPM,2025-04-12 12:12:00
4714,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-12 12:17:00
4715,sensor_spo2,SPO2,99.6,%,2025-04-12 12:17:00
4716,sensor_heart,Nhịp Tim,64.7,BPM,2025-04-12 12:17:00
4717,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-12 12:22:00
4718,sensor_spo2,SPO2,95.2,%,2025-04-12 12:22:00
4719,sensor_heart,Nhịp Tim,73.1,BPM,2025-04-12 12:22:00
4720,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-12 12:27:00
4721,sensor_spo2,SPO2,99.2,%,2025-04-12 12:27:00
4722,sensor_heart,Nhịp Tim,82.1,BPM,2025-04-12 12:27:00
4723,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 12:32:00
4724,sensor_spo2,SPO2,99.8,%,2025-04-12 12:32:00
4725,sensor_heart,Nhịp Tim,76.8,BPM,2025-04-12 12:32:00
4726,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 12:37:00
4727,sensor_spo2,SPO2,98.9,%,2025-04-12 12:37:00
4728,sensor_heart,Nhịp Tim,62.2,BPM,2025-04-12 12:37:00
4729,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-12 12:42:00
4730,sensor_spo2,SPO2,95.8,%,2025-04-12 12:42:00
4731,sensor_heart,Nhịp Tim,63.5,BPM,2025-04-12 12:42:00
4732,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-12 12:47:00
4733,sensor_spo2,SPO2,96.3,%,2025-04-12 12:47:00
4734,sensor_heart,Nhịp Tim,86.5,BPM,2025-04-12 12:47:00
4735,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-12 12:52:00
4736,sensor_spo2,SPO2,97.8,%,2025-04-12 12:52:00
4737,sensor_heart,Nhịp Tim,73.1,BPM,2025-04-12 12:52:00
4738,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 12:57:00
4739,sensor_spo2,SPO2,99.8,%,2025-04-12 12:57:00
4740,sensor_heart,Nhịp Tim,79.6,BPM,2025-04-12 12:57:00
4741,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-12 13:02:00
4742,sensor_spo2,SPO2,95.9,%,2025-04-12 13:02:00
4743,sensor_heart,Nhịp Tim,95.5,BPM,2025-04-12 13:02:00
4744,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-12 13:07:00
4745,sensor_spo2,SPO2,95.7,%,2025-04-12 13:07:00
4746,sensor_heart,Nhịp Tim,79.1,BPM,2025-04-12 13:07:00
4747,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-12 13:12:00
4748,sensor_spo2,SPO2,99.1,%,2025-04-12 13:12:00
4749,sensor_heart,Nhịp Tim,90.3,BPM,2025-04-12 13:12:00
4750,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 13:17:00
4751,sensor_spo2,SPO2,96.0,%,2025-04-12 13:17:00
4752,sensor_heart,Nhịp Tim,90.2,BPM,2025-04-12 13:17:00
4753,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-12 13:22:00
4754,sensor_spo2,SPO2,96.8,%,2025-04-12 13:22:00
4755,sensor_heart,Nhịp Tim,67.9,BPM,2025-04-12 13:22:00
4756,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 13:27:00
4757,sensor_spo2,SPO2,97.6,%,2025-04-12 13:27:00
4758,sensor_heart,Nhịp Tim,71.7,BPM,2025-04-12 13:27:00
4759,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-12 13:32:00
4760,sensor_spo2,SPO2,96.8,%,2025-04-12 13:32:00
4761,sensor_heart,Nhịp Tim,78.4,BPM,2025-04-12 13:32:00
4762,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-12 13:37:00
4763,sensor_spo2,SPO2,98.1,%,2025-04-12 13:37:00
4764,sensor_heart,Nhịp Tim,82.5,BPM,2025-04-12 13:37:00
4765,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-12 13:42:00
4766,sensor_spo2,SPO2,98.6,%,2025-04-12 13:42:00
4767,sensor_heart,Nhịp Tim,92.4,BPM,2025-04-12 13:42:00
4768,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-12 13:47:00
4769,sensor_spo2,SPO2,98.2,%,2025-04-12 13:47:00
4770,sensor_heart,Nhịp Tim,76.6,BPM,2025-04-12 13:47:00
4771,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-12 13:52:00
4772,sensor_spo2,SPO2,96.6,%,2025-04-12 13:52:00
4773,sensor_heart,Nhịp Tim,94.2,BPM,2025-04-12 13:52:00
4774,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 13:57:00
4775,sensor_spo2,SPO2,97.6,%,2025-04-12 13:57:00
4776,sensor_heart,Nhịp Tim,99.4,BPM,2025-04-12 13:57:00
4777,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-12 14:02:00
4778,sensor_spo2,SPO2,99.8,%,2025-04-12 14:02:00
4779,sensor_heart,Nhịp Tim,68.8,BPM,2025-04-12 14:02:00
4780,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-12 14:07:00
4781,sensor_spo2,SPO2,97.4,%,2025-04-12 14:07:00
4782,sensor_heart,Nhịp Tim,85.6,BPM,2025-04-12 14:07:00
4783,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-12 14:12:00
4784,sensor_spo2,SPO2,97.1,%,2025-04-12 14:12:00
4785,sensor_heart,Nhịp Tim,80.3,BPM,2025-04-12 14:12:00
4786,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 14:17:00
4787,sensor_spo2,SPO2,95.1,%,2025-04-12 14:17:00
4788,sensor_heart,Nhịp Tim,83.6,BPM,2025-04-12 14:17:00
4789,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 14:22:00
4790,sensor_spo2,SPO2,99.6,%,2025-04-12 14:22:00
4791,sensor_heart,Nhịp Tim,83.9,BPM,2025-04-12 14:22:00
4792,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-12 14:27:00
4793,sensor_spo2,SPO2,98.4,%,2025-04-12 14:27:00
4794,sensor_heart,Nhịp Tim,66.6,BPM,2025-04-12 14:27:00
4795,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-12 14:32:00
4796,sensor_spo2,SPO2,98.5,%,2025-04-12 14:32:00
4797,sensor_heart,Nhịp Tim,96.7,BPM,2025-04-12 14:32:00
4798,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-12 14:37:00
4799,sensor_spo2,SPO2,98.0,%,2025-04-12 14:37:00
4800,sensor_heart,Nhịp Tim,73.7,BPM,2025-04-12 14:37:00
4801,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-12 14:42:00
4802,sensor_spo2,SPO2,98.7,%,2025-04-12 14:42:00
4803,sensor_heart,Nhịp Tim,94.5,BPM,2025-04-12 14:42:00
4804,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 14:47:00
4805,sensor_spo2,SPO2,99.9,%,2025-04-12 14:47:00
4806,sensor_heart,Nhịp Tim,75.9,BPM,2025-04-12 14:47:00
4807,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 14:52:00
4808,sensor_spo2,SPO2,97.5,%,2025-04-12 14:52:00
4809,sensor_heart,Nhịp Tim,65.5,BPM,2025-04-12 14:52:00
4810,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-12 14:57:00
4811,sensor_spo2,SPO2,97.6,%,2025-04-12 14:57:00
4812,sensor_heart,Nhịp Tim,92.0,BPM,2025-04-12 14:57:00
4813,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-12 15:02:00
4814,sensor_spo2,SPO2,96.3,%,2025-04-12 15:02:00
4815,sensor_heart,Nhịp Tim,84.0,BPM,2025-04-12 15:02:00
4816,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-12 15:07:00
4817,sensor_spo2,SPO2,96.8,%,2025-04-12 15:07:00
4818,sensor_heart,Nhịp Tim,89.2,BPM,2025-04-12 15:07:00
4819,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-12 15:12:00
4820,sensor_spo2,SPO2,97.3,%,2025-04-12 15:12:00
4821,sensor_heart,Nhịp Tim,92.9,BPM,2025-04-12 15:12:00
4822,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-12 15:17:00
4823,sensor_spo2,SPO2,99.9,%,2025-04-12 15:17:00
4824,sensor_heart,Nhịp Tim,63.9,BPM,2025-04-12 15:17:00
4825,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-12 15:22:00
4826,sensor_spo2,SPO2,97.5,%,2025-04-12 15:22:00
4827,sensor_heart,Nhịp Tim,60.1,BPM,2025-04-12 15:22:00
4828,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-12 15:27:00
4829,sensor_spo2,SPO2,96.5,%,2025-04-12 15:27:00
4830,sensor_heart,Nhịp Tim,60.6,BPM,2025-04-12 15:27:00
4831,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-12 15:32:00
4832,sensor_spo2,SPO2,96.8,%,2025-04-12 15:32:00
4833,sensor_heart,Nhịp Tim,76.5,BPM,2025-04-12 15:32:00
4834,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 15:37:00
4835,sensor_spo2,SPO2,97.8,%,2025-04-12 15:37:00
4836,sensor_heart,Nhịp Tim,69.5,BPM,2025-04-12 15:37:00
4837,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-12 15:42:00
4838,sensor_spo2,SPO2,95.3,%,2025-04-12 15:42:00
4839,sensor_heart,Nhịp Tim,78.1,BPM,2025-04-12 15:42:00
4840,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-12 15:47:00
4841,sensor_spo2,SPO2,99.9,%,2025-04-12 15:47:00
4842,sensor_heart,Nhịp Tim,94.7,BPM,2025-04-12 15:47:00
4843,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-12 15:52:00
4844,sensor_spo2,SPO2,99.2,%,2025-04-12 15:52:00
4845,sensor_heart,Nhịp Tim,62.1,BPM,2025-04-12 15:52:00
4846,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-12 15:57:00
4847,sensor_spo2,SPO2,99.8,%,2025-04-12 15:57:00
4848,sensor_heart,Nhịp Tim,82.9,BPM,2025-04-12 15:57:00
4849,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-12 16:02:00
4850,sensor_spo2,SPO2,96.7,%,2025-04-12 16:02:00
